CCODE,SCODE,YEAR,XRREG,XRCOMP,XROPEN,XCONST,PARREG,PARCOMP,DEMOCRACY,AUTOCRACY,POLITY,ORIGIN
663,JOR,1993,3,1,2,3,2,4,2,4,-2,0
663,JOR,1994,3,1,2,3,2,4,2,4,-2,0
663,JOR,1995,3,1,2,3,2,4,2,4,-2,0
663,JOR,1996,3,1,2,3,2,4,2,4,-2,0
663,JOR,1997,3,1,2,3,2,4,2,4,-2,0
663,JOR,1998,3,1,2,3,2,4,2,4,-2,0
663,JOR,1999,3,1,2,3,2,4,2,4,-2,0
663,JOR,2000,3,1,2,3,2,4,2,4,-2,0
663,JOR,2001,3,1,2,3,2,4,2,4,-2,0
663,JOR,2002,3,1,2,3,2,4,2,4,-2,0
663,JOR,2003,3,1,2,3,2,4,2,4,-2,0
663,JOR,2004,3,1,2,3,2,4,2,4,-2,0
663,JOR,2005,3,1,2,3,2,4,2,4,-2,0
663,JOR,2006,3,1,2,3,2,4,2,4,-2,0
663,JOR,2007,3,1,2,3,3,4,2,5,-3,0
666,ISR,1948,3,3,4,7,5,5,10,0,10,0
666,ISR,1949,3,3,4,7,5,5,10,0,10,0
666,ISR,1950,3,3,4,7,5,5,10,0,10,0
666,ISR,1951,3,3,4,7,5,5,10,0,10,0
666,ISR,1952,3,3,4,7,5,5,10,0,10,0
666,ISR,1953,3,3,4,7,5,5,10,0,10,0
666,ISR,1954,3,3,4,7,5,5,10,0,10,0
666,ISR,1955,3,3,4,7,5,5,10,0,10,0
666,ISR,1956,3,3,4,7,5,5,10,0,10,0
666,ISR,1957,3,3,4,7,5,5,10,0,10,0
666,ISR,1958,3,3,4,7,5,5,10,0,10,0
666,ISR,1959,3,3,4,7,5,5,10,0,10,0
666,ISR,1960,3,3,4,7,5,5,10,0,10,0
666,ISR,1961,3,3,4,7,5,5,10,0,10,0
666,ISR,1962,3,3,4,7,5,5,10,0,10,0
666,ISR,1963,3,3,4,7,5,5,10,0,10,0
666,ISR,1964,3,3,4,7,5,5,10,0,10,0
666,ISR,1965,3,3,4,7,5,5,10,0,10,0
666,ISR,1966,3,3,4,7,5,5,10,0,10,0
666,ISR,1967,3,3,4,7,2,4,9,0,9,0
666,ISR,1968,3,3,4,7,2,4,9,0,9,0
666,ISR,1969,3,3,4,7,2,4,9,0,9,0
666,ISR,1970,3,3,4,7,2,4,9,0,9,0
666,ISR,1971,3,3,4,7,2,4,9,0,9,0
666,ISR,1972,3,3,4,7,2,4,9,0,9,0
666,ISR,1973,3,3,4,7,2,4,9,0,9,0
666,ISR,1974,3,3,4,7,2,4,9,0,9,0
666,ISR,1975,3,3,4,7,2,4,9,0,9,0
666,ISR,1976,3,3,4,7,2,4,9,0,9,0
666,ISR,1977,3,3,4,7,2,4,9,0,9,0
666,ISR,1978,3,3,4,7,2,4,9,0,9,0
666,ISR,1979,3,3,4,7,2,4,9,0,9,0
666,ISR,1980,3,3,4,7,2,4,9,0,9,0
666,ISR,1981,3,3,4,7,2,4,9,0,9,0
666,ISR,1982,3,3,4,7,2,4,9,0,9,0
666,ISR,1983,3,3,4,7,2,4,9,0,9,0
666,ISR,1984,3,3,4,7,2,4,9,0,9,0
666,ISR,1985,3,3,4,7,2,4,9,0,9,0
666,ISR,1986,3,3,4,7,2,4,9,0,9,0
666,ISR,1987,3,3,4,7,2,4,9,0,9,0
666,ISR,1988,3,3,4,7,2,4,9,0,9,0
666,ISR,1989,3,3,4,7,2,4,9,0,9,0
666,ISR,1990,3,3,4,7,2,4,9,0,9,0
666,ISR,1991,3,3,4,7,2,4,9,0,9,0
666,ISR,1992,3,3,4,7,2,4,9,0,9,0
666,ISR,1993,3,3,4,7,2,4,9,0,9,0
666,ISR,1994,3,3,4,7,2,4,9,0,9,0
666,ISR,1995,3,3,4,7,2,4,9,0,9,0
666,ISR,1996,3,3,4,7,2,4,9,0,9,0
666,ISR,1997,3,3,4,7,2,4,9,0,9,0
666,ISR,1998,3,3,4,7,2,4,9,0,9,0
666,ISR,1999,3,3,4,7,5,5,10,0,10,0
666,ISR,2000,3,3,4,7,5,5,10,0,10,0
666,ISR,2001,3,3,4,7,5,5,10,0,10,0
666,ISR,2002,3,3,4,7,5,5,10,0,10,0
666,ISR,2003,3,3,4,7,5,5,10,0,10,0
666,ISR,2004,3,3,4,7,5,5,10,0,10,0
666,ISR,2005,3,3,4,7,5,5,10,0,10,0
666,ISR,2006,3,3,4,7,5,5,10,0,10,0
666,ISR,2007,3,3,4,7,5,5,10,0,10,0
670,SAU,1932,3,1,1,1,4,1,0,10,-10,0
670,SAU,1933,3,1,1,1,4,1,0,10,-10,0
670,SAU,1934,3,1,1,1,4,1,0,10,-10,0
670,SAU,1935,3,1,1,1,4,1,0,10,-10,0
670,SAU,1936,3,1,1,1,4,1,0,10,-10,0
670,SAU,1937,3,1,1,1,4,1,0,10,-10,0
670,SAU,1938,3,1,1,1,4,1,0,10,-10,0
670,SAU,1939,3,1,1,1,4,1,0,10,-10,0
670,SAU,1940,3,1,1,1,4,1,0,10,-10,0
670,SAU,1941,3,1,1,1,4,1,0,10,-10,0
670,SAU,1942,3,1,1,1,4,1,0,10,-10,0
670,SAU,1943,3,1,1,1,4,1,0,10,-10,0
670,SAU,1944,3,1,1,1,4,1,0,10,-10,0
670,SAU,1945,3,1,1,1,4,1,0,10,-10,0
670,SAU,1946,3,1,1,1,4,1,0,10,-10,0
670,SAU,1947,3,1,1,1,4,1,0,10,-10,0
670,SAU,1948,3,1,1,1,4,1,0,10,-10,0
670,SAU,1949,3,1,1,1,4,1,0,10,-10,0
670,SAU,1950,3,1,1,1,4,1,0,10,-10,0
670,SAU,1951,3,1,1,1,4,1,0,10,-10,0
670,SAU,1952,3,1,1,1,4,1,0,10,-10,0
670,SAU,1953,3,1,1,1,4,1,0,10,-10,0
670,SAU,1954,3,1,1,1,4,1,0,10,-10,0
670,SAU,1955,3,1,1,1,4,1,0,10,-10,0
670,SAU,1956,3,1,1,1,4,1,0,10,-10,0
670,SAU,1957,3,1,1,1,4,1,0,10,-10,0
670,SAU,1958,3,1,1,1,4,1,0,10,-10,0
670,SAU,1959,3,1,1,1,4,1,0,10,-10,0
670,SAU,1960,3,1,1,1,4,1,0,10,-10,0
670,SAU,1961,3,1,1,1,4,1,0,10,-10,0
670,SAU,1962,3,1,1,1,4,1,0,10,-10,0
670,SAU,1963,3,1,1,1,4,1,0,10,-10,0
670,SAU,1964,3,1,1,1,4,1,0,10,-10,0
670,SAU,1965,3,1,1,1,4,1,0,10,-10,0
670,SAU,1966,3,1,1,1,4,1,0,10,-10,0
670,SAU,1967,3,1,1,1,4,1,0,10,-10,0
670,SAU,1968,3,1,1,1,4,1,0,10,-10,0
670,SAU,1969,3,1,1,1,4,1,0,10,-10,0
670,SAU,1970,3,1,1,1,4,1,0,10,-10,0
670,SAU,1971,3,1,1,1,4,1,0,10,-10,0
670,SAU,1972,3,1,1,1,4,1,0,10,-10,0
670,SAU,1973,3,1,1,1,4,1,0,10,-10,0
670,SAU,1974,3,1,1,1,4,1,0,10,-10,0
670,SAU,1975,3,1,1,1,4,1,0,10,-10,0
670,SAU,1976,3,1,1,1,4,1,0,10,-10,0
670,SAU,1977,3,1,1,1,4,1,0,10,-10,0
670,SAU,1978,3,1,1,1,4,1,0,10,-10,0
670,SAU,1979,3,1,1,1,4,1,0,10,-10,0
670,SAU,1980,3,1,1,1,4,1,0,10,-10,0
670,SAU,1981,3,1,1,1,4,1,0,10,-10,0
670,SAU,1982,3,1,1,1,4,1,0,10,-10,0
670,SAU,1983,3,1,1,1,4,1,0,10,-10,0
670,SAU,1984,3,1,1,1,4,1,0,10,-10,0
670,SAU,1985,3,1,1,1,4,1,0,10,-10,0
670,SAU,1986,3,1,1,1,4,1,0,10,-10,0
670,SAU,1987,3,1,1,1,4,1,0,10,-10,0
670,SAU,1988,3,1,1,1,4,1,0,10,-10,0
670,SAU,1989,3,1,1,1,4,1,0,10,-10,0
670,SAU,1990,3,1,1,1,4,1,0,10,-10,0
670,SAU,1991,3,1,1,1,4,1,0,10,-10,0
670,SAU,1992,3,1,1,1,4,1,0,10,-10,0
670,SAU,1993,3,1,1,1,4,1,0,10,-10,0
670,SAU,1994,3,1,1,1,4,1,0,10,-10,0
670,SAU,1995,3,1,1,1,4,1,0,10,-10,0
670,SAU,1996,3,1,1,1,4,1,0,10,-10,0
670,SAU,1997,3,1,1,1,4,1,0,10,-10,0
670,SAU,1998,3,1,1,1,4,1,0,10,-10,0
670,SAU,1999,3,1,1,1,4,1,0,10,-10,0
670,SAU,2000,3,1,1,1,4,1,0,10,-10,0
670,SAU,2001,3,1,1,1,4,1,0,10,-10,0
670,SAU,2002,3,1,1,1,4,1,0,10,-10,0
670,SAU,2003,3,1,1,1,4,1,0,10,-10,0
670,SAU,2004,3,1,1,1,4,1,0,10,-10,0
670,SAU,2005,3,1,1,1,4,1,0,10,-10,0
670,SAU,2006,3,1,1,1,4,1,0,10,-10,0
670,SAU,2007,3,1,1,1,4,1,0,10,-10,0
678,YEM,1918,3,1,1,1,4,1,0,10,-10,0
678,YEM,1919,3,1,1,1,4,1,0,10,-10,0
678,YEM,1920,3,1,1,1,4,1,0,10,-10,0
678,YEM,1921,3,1,1,1,4,1,0,10,-10,0
678,YEM,1922,3,1,1,1,4,1,0,10,-10,0
678,YEM,1923,3,1,1,1,4,1,0,10,-10,0
678,YEM,1924,3,1,1,1,4,1,0,10,-10,0
678,YEM,1925,3,1,1,1,4,1,0,10,-10,0
678,YEM,1926,3,1,1,1,4,1,0,10,-10,0
678,YEM,1927,3,1,1,1,4,1,0,10,-10,0
678,YEM,1928,3,1,1,1,4,1,0,10,-10,0
678,YEM,1929,3,1,1,1,4,1,0,10,-10,0
678,YEM,1930,3,1,1,1,4,1,0,10,-10,0
678,YEM,1931,3,1,1,1,4,1,0,10,-10,0
678,YEM,1932,3,1,1,1,4,1,0,10,-10,0
678,YEM,1933,3,1,1,1,4,1,0,10,-10,0
678,YEM,1934,3,1,1,1,4,1,0,10,-10,0
678,YEM,1935,3,1,1,1,4,1,0,10,-10,0
678,YEM,1936,3,1,1,1,4,1,0,10,-10,0
678,YEM,1937,3,1,1,1,4,1,0,10,-10,0
678,YEM,1938,3,1,1,1,4,1,0,10,-10,0
678,YEM,1939,3,1,1,1,4,1,0,10,-10,0
678,YEM,1940,3,1,1,1,4,1,0,10,-10,0
678,YEM,1941,3,1,1,1,4,1,0,10,-10,0
678,YEM,1942,3,1,1,1,4,1,0,10,-10,0
678,YEM,1943,3,1,1,1,4,1,0,10,-10,0
678,YEM,1944,3,1,1,1,4,1,0,10,-10,0
678,YEM,1945,3,1,1,1,4,1,0,10,-10,0
678,YEM,1946,-88,-88,-88,-88,-88,-88,-88,-88,-88,0
678,YEM,1947,-88,-88,-88,-88,-88,-88,-88,-88,-88,0
678,YEM,1948,3,1,1,1,3,3,1,7,-6,0
678,YEM,1949,3,1,1,1,3,3,1,7,-6,0
678,YEM,1950,3,1,1,1,3,3,1,7,-6,0
678,YEM,1951,3,1,1,1,3,3,1,7,-6,0
678,YEM,1952,3,1,1,1,3,3,1,7,-6,0
678,YEM,1953,3,1,1,1,3,3,1,7,-6,0
678,YEM,1954,3,1,1,1,3,3,1,7,-6,0
678,YEM,1955,3,1,1,1,3,3,1,7,-6,0
678,YEM,1956,3,1,1,1,3,3,1,7,-6,0
678,YEM,1957,3,1,1,1,3,3,1,7,-6,0
678,YEM,1958,3,1,1,1,3,3,1,7,-6,0
678,YEM,1959,3,1,1,1,3,3,1,7,-6,0
678,YEM,1960,3,1,1,1,3,3,1,7,-6,0
678,YEM,1961,3,1,1,1,3,3,1,7,-6,0
678,YEM,1962,1,0,0,5,3,2,2,2,0,0
678,YEM,1963,1,0,0,5,3,2,2,2,0,0
678,YEM,1964,1,0,0,5,3,2,2,2,0,0
678,YEM,1965,1,0,0,5,3,2,2,2,0,0
678,YEM,1966,1,0,0,3,3,2,0,3,-3,0
678,YEM,1967,1,0,0,3,3,2,0,3,-3,0
678,YEM,1968,1,0,0,3,3,2,0,3,-3,0
678,YEM,1969,1,0,0,3,3,2,0,3,-3,0
678,YEM,1970,1,0,0,3,3,2,0,3,-3,0
678,YEM,1971,1,0,0,3,3,2,0,3,-3,0
678,YEM,1972,1,0,0,3,3,2,0,3,-3,0
678,YEM,1973,1,0,0,3,3,2,0,3,-3,0
678,YEM,1974,2,0,0,3,4,2,0,4,-4,0
678,YEM,1975,2,0,0,3,4,2,0,4,-4,0
678,YEM,1976,2,0,0,3,4,2,0,4,-4,0
678,YEM,1977,2,1,4,3,4,2,0,6,-6,0
678,YEM,1978,2,1,4,3,4,2,0,6,-6,0
678,YEM,1979,2,1,4,3,4,2,0,6,-6,0
678,YEM,1980,2,1,4,3,4,2,0,6,-6,0
678,YEM,1981,2,1,4,3,4,2,0,6,-6,0
678,YEM,1982,2,1,4,3,4,2,0,6,-6,0
678,YEM,1983,2,1,4,3,4,2,0,6,-6,0
678,YEM,1984,2,1,4,3,4,2,0,6,-6,0
678,YEM,1985,2,1,4,3,4,2,0,6,-6,0
678,YEM,1986,2,1,4,3,4,2,0,6,-6,0
678,YEM,1987,2,1,4,3,4,2,0,6,-6,0
678,YEM,1988,2,1,4,3,3,2,0,5,-5,0
678,YEM,1989,2,1,4,3,3,2,0,5,-5,0
678,YEM,1990,-88,-88,-88,-88,-88,-88,-88,-88,-88,0
678,YEM,1991,-88,-88,-88,-88,-88,-88,-88,-88,-88,0
678,YEM,1992,-88,-88,-88,-88,-88,-88,-88,-88,-88,0
678,YEM,1993,2,0,0,2,3,3,1,3,-2,0
678,YEM,1994,2,0,0,2,3,3,1,3,-2,0
678,YEM,1995,2,0,0,2,3,3,1,3,-2,0
678,YEM,1996,2,0,0,2,3,3,1,3,-2,0
678,YEM,1997,2,0,0,2,3,3,1,3,-2,0
678,YEM,1998,2,0,0,2,3,3,1,3,-2,0
678,YEM,1999,2,0,0,2,3,3,1,3,-2,0
678,YEM,2000,2,0,0,2,3,3,1,3,-2,0
678,YEM,2001,2,0,0,2,3,3,1,3,-2,0
678,YEM,2002,2,0,0,2,3,3,1,3,-2,0
678,YEM,2003,2,0,0,2,3,3,1,3,-2,0
678,YEM,2004,2,0,0,2,3,3,1,3,-2,0
678,YEM,2005,2,0,0,2,3,3,1,3,-2,0
678,YEM,2006,2,0,0,2,3,3,1,3,-2,0
678,YEM,2007,2,0,0,2,3,3,1,3,-2,0
680,YPR,1967,2,1,4,3,3,2,0,5,-5,0
680,YPR,1968,2,1,4,3,3,2,0,5,-5,0
680,YPR,1969,2,1,4,3,3,2,0,5,-5,0
680,YPR,1970,2,1,4,3,4,2,0,6,-6,0
680,YPR,1971,2,1,4,3,4,2,0,6,-6,0
680,YPR,1972,2,1,4,3,4,2,0,6,-6,0
680,YPR,1973,2,1,4,3,4,2,0,6,-6,0
680,YPR,1974,2,1,4,3,4,1,0,7,-7,0
680,YPR,1975,2,1,4,3,4,1,0,7,-7,0
680,YPR,1976,2,1,4,3,4,1,0,7,-7,0
680,YPR,1977,2,1,4,3,4,1,0,7,-7,0
680,YPR,1978,2,1,4,2,4,1,0,8,-8,0
680,YPR,1979,2,1,4,2,4,1,0,8,-8,0
680,YPR,1980,2,1,4,2,4,1,0,8,-8,0
680,YPR,1981,2,1,4,2,4,1,0,8,-8,0
680,YPR,1982,2,1,4,2,4,1,0,8,-8,0
680,YPR,1983,2,1,4,2,4,1,0,8,-8,0
680,YPR,1984,2,1,4,2,4,1,0,8,-8,0
680,YPR,1985,2,1,4,2,4,1,0,8,-8,0
680,YPR,1986,2,1,4,3,4,1,0,7,-7,0
680,YPR,1987,2,1,4,3,4,1,0,7,-7,0
680,YPR,1988,2,1,4,3,4,1,0,7,-7,0
680,YPR,1989,2,1,4,3,4,1,0,7,-7,0
680,YPR,1990,2,1,4,3,4,1,0,7,-7,0
690,KWT,1961,3,1,2,3,4,1,0,8,-8,3
690,KWT,1962,3,1,2,3,4,1,0,8,-8,3
690,KWT,1963,3,1,2,3,4,1,0,8,-8,0
690,KWT,1964,3,1,2,3,4,1,0,8,-8,0
690,KWT,1965,3,1,2,2,4,1,0,9,-9,0
690,KWT,1966,3,1,2,2,4,1,0,9,-9,0
690,KWT,1967,3,1,2,2,4,1,0,9,-9,0
690,KWT,1968,3,1,2,2,4,1,0,9,-9,0
690,KWT,1969,3,1,2,2,4,1,0,9,-9,0
690,KWT,1970,3,1,2,2,4,1,0,9,-9,0
690,KWT,1971,3,1,2,3,4,1,0,8,-8,0
690,KWT,1972,3,1,2,3,4,1,0,8,-8,0
690,KWT,1973,3,1,2,3,4,1,0,8,-8,0
690,KWT,1974,3,1,2,3,4,1,0,8,-8,0
690,KWT,1975,3,1,2,3,4,1,0,8,-8,0
690,KWT,1976,3,1,2,1,4,1,0,10,-10,0
690,KWT,1977,3,1,2,1,4,1,0,10,-10,0
690,KWT,1978,3,1,2,1,4,1,0,10,-10,0
690,KWT,1979,3,1,2,1,4,1,0,10,-10,0
690,KWT,1980,3,1,2,1,4,1,0,10,-10,0
690,KWT,1981,3,1,2,3,4,1,0,8,-8,0
690,KWT,1982,3,1,2,3,4,1,0,8,-8,0
690,KWT,1983,3,1,2,3,4,1,0,8,-8,0
690,KWT,1984,3,1,2,3,4,1,0,8,-8,0
690,KWT,1985,3,1,2,3,4,1,0,8,-8,0
690,KWT,1986,3,1,2,1,4,1,0,10,-10,0
690,KWT,1987,3,1,2,1,4,1,0,10,-10,0
690,KWT,1988,3,1,2,1,4,1,0,10,-10,0
690,KWT,1989,3,1,2,1,4,1,0,10,-10,0
690,KWT,1990,-66,-66,-66,-66,-66,-66,-66,-66,-66,0
690,KWT,1991,3,1,2,1,4,2,0,9,-9,0
690,KWT,1992,3,1,2,3,4,2,0,7,-7,0
690,KWT,1993,3,1,2,3,4,2,0,7,-7,0
690,KWT,1994,3,1,2,3,4,2,0,7,-7,0
690,KWT,1995,3,1,2,3,4,2,0,7,-7,0
690,KWT,1996,3,1,2,3,4,2,0,7,-7,0
690,KWT,1997,3,1,2,3,4,2,0,7,-7,0
690,KWT,1998,3,1,2,3,4,2,0,7,-7,0
690,KWT,1999,3,1,2,3,4,2,0,7,-7,0
690,KWT,2000,3,1,2,3,4,2,0,7,-7,0
690,KWT,2001,3,1,2,3,4,2,0,7,-7,0
690,KWT,2002,3,1,2,3,4,2,0,7,-7,0
690,KWT,2003,3,1,2,3,4,2,0,7,-7,0
690,KWT,2004,3,1,2,3,4,2,0,7,-7,0
690,KWT,2005,3,1,2,3,4,2,0,7,-7,0
690,KWT,2006,3,1,2,3,4,2,0,7,-7,0
690,KWT,2007,3,1,2,3,4,2,0,7,-7,0
692,BHR,1971,3,1,2,1,4,1,0,10,-10,0
692,BHR,1972,3,1,2,1,4,1,0,10,-10,0
692,BHR,1973,3,1,2,3,4,2,0,7,-7,0
692,BHR,1974,3,1,2,3,4,2,0,7,-7,0
692,BHR,1975,3,1,2,1,4,1,0,10,-10,0
692,BHR,1976,3,1,2,1,4,1,0,10,-10,0
692,BHR,1977,3,1,2,1,4,1,0,10,-10,0
692,BHR,1978,3,1,2,1,4,1,0,10,-10,0
692,BHR,1979,3,1,2,1,4,1,0,10,-10,0
692,BHR,1980,3,1,2,1,4,1,0,10,-10,0
692,BHR,1981,3,1,2,1,4,1,0,10,-10,0
692,BHR,1982,3,1,2,1,4,1,0,10,-10,0
692,BHR,1983,3,1,2,1,4,1,0,10,-10,0
692,BHR,1984,3,1,2,1,4,1,0,10,-10,0
692,BHR,1985,3,1,2,1,4,1,0,10,-10,0
692,BHR,1986,3,1,2,1,4,1,0,10,-10,0
692,BHR,1987,3,1,2,1,4,1,0,10,-10,0
692,BHR,1988,3,1,2,1,4,1,0,10,-10,0
692,BHR,1989,3,1,2,1,4,1,0,10,-10,0
692,BHR,1990,3,1,2,1,4,1,0,10,-10,0
692,BHR,1991,3,1,2,1,4,1,0,10,-10,0
692,BHR,1992,3,1,2,1,4,1,0,10,-10,0
692,BHR,1993,3,1,2,2,4,1,0,9,-9,0
692,BHR,1994,3,1,2,2,4,1,0,9,-9,0
692,BHR,1995,3,1,2,2,4,1,0,9,-9,0
692,BHR,1996,3,1,2,2,4,1,0,9,-9,0
692,BHR,1997,3,1,2,2,4,1,0,9,-9,0
692,BHR,1998,3,1,2,2,4,1,0,9,-9,0
692,BHR,1999,3,1,1,2,4,1,0,9,-9,0
692,BHR,2000,3,1,1,2,4,1,0,9,-9,0
692,BHR,2001,3,1,1,2,4,2,0,8,-8,0
692,BHR,2002,3,1,1,2,3,2,0,7,-7,0
692,BHR,2003,3,1,1,2,3,2,0,7,-7,0
692,BHR,2004,3,1,1,2,3,2,0,7,-7,0
692,BHR,2005,3,1,1,2,3,2,0,7,-7,0
692,BHR,2006,3,1,1,2,3,2,0,7,-7,0
692,BHR,2007,3,1,1,2,3,2,0,7,-7,0
694,QAT,1971,3,1,1,1,4,1,0,10,-10,0
694,QAT,1972,3,1,1,1,4,1,0,10,-10,0
694,QAT,1973,3,1,1,1,4,1,0,10,-10,0
694,QAT,1974,3,1,1,1,4,1,0,10,-10,0
694,QAT,1975,3,1,1,1,4,1,0,10,-10,0
694,QAT,1976,3,1,1,1,4,1,0,10,-10,0
694,QAT,1977,3,1,1,1,4,1,0,10,-10,0
694,QAT,1978,3,1,1,1,4,1,0,10,-10,0
694,QAT,1979,3,1,1,1,4,1,0,10,-10,0
694,QAT,1980,3,1,1,1,4,1,0,10,-10,0
694,QAT,1981,3,1,1,1,4,1,0,10,-10,0
694,QAT,1982,3,1,1,1,4,1,0,10,-10,0
694,QAT,1983,3,1,1,1,4,1,0,10,-10,0
694,QAT,1984,3,1,1,1,4,1,0,10,-10,0
694,QAT,1985,3,1,1,1,4,1,0,10,-10,0
694,QAT,1986,3,1,1,1,4,1,0,10,-10,0
694,QAT,1987,3,1,1,1,4,1,0,10,-10,0
694,QAT,1988,3,1,1,1,4,1,0,10,-10,0
694,QAT,1989,3,1,1,1,4,1,0,10,-10,0
694,QAT,1990,3,1,1,1,4,1,0,10,-10,0
694,QAT,1991,3,1,1,1,4,1,0,10,-10,0
694,QAT,1992,3,1,1,1,4,1,0,10,-10,0
694,QAT,1993,3,1,1,1,4,1,0,10,-10,0
694,QAT,1994,3,1,1,1,4,1,0,10,-10,0
694,QAT,1995,3,1,1,1,4,1,0,10,-10,0
694,QAT,1996,3,1,1,1,4,1,0,10,-10,0
694,QAT,1997,3,1,1,1,4,1,0,10,-10,0
694,QAT,1998,3,1,1,1,4,1,0,10,-10,0
694,QAT,1999,3,1,1,1,4,1,0,10,-10,0
694,QAT,2000,3,1,1,1,4,1,0,10,-10,0
694,QAT,2001,3,1,1,1,4,1,0,10,-10,0
694,QAT,2002,3,1,1,1,4,1,0,10,-10,0
694,QAT,2003,3,1,1,1,4,1,0,10,-10,0
694,QAT,2004,3,1,1,1,4,1,0,10,-10,0
694,QAT,2005,3,1,1,1,4,1,0,10,-10,0
694,QAT,2006,3,1,1,1,4,1,0,10,-10,0
694,QAT,2007,3,1,1,1,4,1,0,10,-10,0
696,ARE,1971,3,1,2,3,4,1,0,8,-8,0
696,ARE,1972,3,1,2,3,4,1,0,8,-8,0
696,ARE,1973,3,1,2,3,4,1,0,8,-8,0
696,ARE,1974,3,1,2,3,4,1,0,8,-8,0
696,ARE,1975,3,1,2,3,4,1,0,8,-8,0
696,ARE,1976,3,1,2,3,4,1,0,8,-8,0
696,ARE,1977,3,1,2,3,4,1,0,8,-8,0
696,ARE,1978,3,1,2,3,4,1,0,8,-8,0
696,ARE,1979,3,1,2,3,4,1,0,8,-8,0
696,ARE,1980,3,1,2,3,4,1,0,8,-8,0
696,ARE,1981,3,1,2,3,4,1,0,8,-8,0
696,ARE,1982,3,1,2,3,4,1,0,8,-8,0
696,ARE,1983,3,1,2,3,4,1,0,8,-8,0
696,ARE,1984,3,1,2,3,4,1,0,8,-8,0
696,ARE,1985,3,1,2,3,4,1,0,8,-8,0
696,ARE,1986,3,1,2,3,4,1,0,8,-8,0
696,ARE,1987,3,1,2,3,4,1,0,8,-8,0
696,ARE,1988,3,1,2,3,4,1,0,8,-8,0
696,ARE,1989,3,1,2,3,4,1,0,8,-8,0
696,ARE,1990,3,1,2,3,4,1,0,8,-8,0
696,ARE,1991,3,1,2,3,4,1,0,8,-8,0
696,ARE,1992,3,1,2,3,4,1,0,8,-8,0
696,ARE,1993,3,1,2,3,4,1,0,8,-8,0
696,ARE,1994,3,1,2,3,4,1,0,8,-8,0
696,ARE,1995,3,1,2,3,4,1,0,8,-8,0
696,ARE,1996,3,1,2,3,4,1,0,8,-8,0
696,ARE,1997,3,1,2,3,4,1,0,8,-8,0
696,ARE,1998,3,1,2,3,4,1,0,8,-8,0
696,ARE,1999,3,1,2,3,4,1,0,8,-8,0
696,ARE,2000,3,1,2,3,4,1,0,8,-8,0
696,ARE,2001,3,1,2,3,4,1,0,8,-8,0
696,ARE,2002,3,1,2,3,4,1,0,8,-8,0
696,ARE,2003,3,1,2,3,4,1,0,8,-8,0
696,ARE,2004,3,1,2,3,4,1,0,8,-8,0
696,ARE,2005,3,1,2,3,4,1,0,8,-8,0
696,ARE,2006,3,1,2,3,4,1,0,8,-8,0
696,ARE,2007,3,1,2,3,4,1,0,8,-8,0
698,OMA,1816,3,1,1,1,1,0,0,6,-6,0
698,OMA,1817,3,1,1,1,1,0,0,6,-6,0
698,OMA,1818,3,1,1,1,1,0,0,6,-6,0
698,OMA,1819,3,1,1,1,1,0,0,6,-6,0
698,OMA,1820,3,1,1,1,1,0,0,6,-6,0
698,OMA,1821,3,1,1,1,1,0,0,6,-6,0
698,OMA,1822,3,1,1,1,1,0,0,6,-6,0
698,OMA,1823,3,1,1,1,1,0,0,6,-6,0
698,OMA,1824,3,1,1,1,1,0,0,6,-6,0
698,OMA,1825,3,1,1,1,1,0,0,6,-6,0
698,OMA,1826,3,1,1,1,1,0,0,6,-6,0
698,OMA,1827,3,1,1,1,1,0,0,6,-6,0
698,OMA,1828,3,1,1,1,1,0,0,6,-6,0
698,OMA,1829,3,1,1,1,1,0,0,6,-6,0
698,OMA,1830,3,1,1,1,1,0,0,6,-6,0
698,OMA,1831,3,1,1,1,1,0,0,6,-6,0
698,OMA,1832,3,1,1,1,1,0,0,6,-6,0
698,OMA,1833,3,1,1,1,1,0,0,6,-6,0
698,OMA,1834,3,1,1,1,1,0,0,6,-6,0
698,OMA,1835,3,1,1,1,1,0,0,6,-6,0
698,OMA,1836,3,1,1,1,1,0,0,6,-6,0
698,OMA,1837,3,1,1,1,1,0,0,6,-6,0
698,OMA,1838,3,1,1,1,1,0,0,6,-6,0
698,OMA,1839,3,1,1,1,1,0,0,6,-6,0
698,OMA,1840,3,1,1,1,1,0,0,6,-6,0
698,OMA,1841,3,1,1,1,1,0,0,6,-6,0
698,OMA,1842,3,1,1,1,1,0,0,6,-6,0
698,OMA,1843,3,1,1,1,1,0,0,6,-6,0
698,OMA,1844,3,1,1,1,1,0,0,6,-6,0
698,OMA,1845,3,1,1,1,1,0,0,6,-6,0
698,OMA,1846,3,1,1,1,1,0,0,6,-6,0
698,OMA,1847,3,1,1,1,1,0,0,6,-6,0
698,OMA,1848,3,1,1,1,1,0,0,6,-6,0
698,OMA,1849,3,1,1,1,1,0,0,6,-6,0
698,OMA,1850,3,1,1,1,1,0,0,6,-6,0
698,OMA,1851,3,1,1,1,1,0,0,6,-6,0
698,OMA,1852,3,1,1,1,1,0,0,6,-6,0
698,OMA,1853,3,1,1,1,1,0,0,6,-6,0
698,OMA,1854,3,1,1,1,1,0,0,6,-6,0
698,OMA,1855,3,1,1,1,1,0,0,6,-6,0
698,OMA,1856,3,1,1,1,1,0,0,6,-6,0
